Sounder, Date (dd/MM/YYYY), Time (hh:mm:ss), Latitude (DD;MM;SS.sss H), Longitude  (DD;MM;SS.sss H),depth, Range (m),time,lat,lon,,
EA600-18kHz,11/28/22,3:08:48 PM,33;08;06.171 S,34;45;04.785 E,1252.33,1242,11/28/22 3:08:48 PM,-33.1350475,34.75132917,,
EA600-18kHz,11/28/22,3:08:55 PM,33;08;06.625 S,34;45;02.656 E,1253.17,1242.51,11/28/22 3:08:55 PM,-33.13517361,34.75073778,,
EA600-18kHz,11/28/22,3:09:02 PM,33;08;07.007 S,34;45;00.510 E,1252.08,1242.24,11/28/22 3:09:02 PM,-33.13527972,34.75014167,,
EA600-18kHz,11/28/22,3:09:08 PM,33;08;07.444 S,34;44;58.364 E,1253.05,1242.52,11/28/22 3:09:08 PM,-33.13540111,34.74954556,,
EA600-18kHz,11/28/22,3:09:15 PM,33;08;07.878 S,34;44;56.207 E,1253.71,1243.37,11/28/22 3:09:15 PM,-33.13552167,34.74894639,,
EA600-18kHz,11/28/22,3:09:22 PM,33;08;08.281 S,34;44;54.042 E,1252.83,1243.18,11/28/22 3:09:22 PM,-33.13563361,34.748345,,
EA600-18kHz,11/28/22,3:09:28 PM,33;08;08.748 S,34;44;51.909 E,1250.93,1241.13,11/28/22 3:09:28 PM,-33.13576333,34.7477525,,
EA600-18kHz,11/28/22,3:09:35 PM,33;08;09.212 S,34;44;49.765 E,1251.68,1241.96,11/28/22 3:09:35 PM,-33.13589222,34.74715694,,
EA600-18kHz,11/28/22,3:09:42 PM,33;08;09.640 S,34;44;47.614 E,1251.48,1241.56,11/28/22 3:09:42 PM,-33.13601111,34.74655944,,
EA600-18kHz,11/28/22,3:09:48 PM,33;08;10.111 S,34;44;45.486 E,1252.15,1242.01,11/28/22 3:09:48 PM,-33.13614194,34.74596833,,
EA600-18kHz,11/28/22,3:09:55 PM,33;08;10.556 S,34;44;43.334 E,1250.97,1240.88,11/28/22 3:09:55 PM,-33.13626556,34.74537056,,
EA600-18kHz,11/28/22,3:10:02 PM,33;08;10.983 S,34;44;41.167 E,1247.6,1237.59,11/28/22 3:10:02 PM,-33.13638417,34.74476861,,
EA600-18kHz,11/28/22,3:10:08 PM,33;08;11.397 S,34;44;39.040 E,1248.19,1238.2,11/28/22 3:10:08 PM,-33.13649917,34.74417778,,
EA600-18kHz,11/28/22,3:10:15 PM,33;08;11.824 S,34;44;36.893 E,1249.59,1239.35,11/28/22 3:10:15 PM,-33.13661778,34.74358139,,
EA600-18kHz,11/28/22,3:10:28 PM,33;08;12.679 S,34;44;32.587 E,1249.4,1240.02,11/28/22 3:10:28 PM,-33.13685528,34.74238528,,
EA600-18kHz,11/28/22,3:10:35 PM,33;08;13.124 S,34;44;30.440 E,1248.66,1238.88,11/28/22 3:10:35 PM,-33.13697889,34.74178889,,
EA600-18kHz,11/28/22,3:10:42 PM,33;08;13.575 S,34;44;28.295 E,1245.81,1235.17,11/28/22 3:10:42 PM,-33.13710417,34.74119306,,
EA600-18kHz,11/28/22,3:10:49 PM,33;08;14.002 S,34;44;26.158 E,1251.4,1240.8,11/28/22 3:10:49 PM,-33.13722278,34.74059944,,
EA600-18kHz,11/28/22,3:10:55 PM,33;08;14.443 S,34;44;24.012 E,1250.69,1240.37,11/28/22 3:10:55 PM,-33.13734528,34.74000333,,
EA600-18kHz,11/28/22,3:11:02 PM,33;08;14.897 S,34;44;21.861 E,1254.85,1244.41,11/28/22 3:11:02 PM,-33.13747139,34.73940583,,
EA600-18kHz,11/28/22,3:11:09 PM,33;08;15.335 S,34;44;19.712 E,1257.22,1247.02,11/28/22 3:11:09 PM,-33.13759306,34.73880889,,
EA600-18kHz,11/28/22,3:11:15 PM,33;08;15.743 S,34;44;17.566 E,1257.43,1247.9,11/28/22 3:11:15 PM,-33.13770639,34.73821278,,
EA600-18kHz,11/28/22,3:11:22 PM,33;08;16.212 S,34;44;15.408 E,1259.18,1248.93,11/28/22 3:11:22 PM,-33.13783667,34.73761333,,
EA600-18kHz,11/28/22,3:11:29 PM,33;08;16.656 S,34;44;13.239 E,1261.65,1251.25,11/28/22 3:11:29 PM,-33.13796,34.73701083,,
EA600-18kHz,11/28/22,3:11:35 PM,33;08;17.086 S,34;44;11.102 E,1261.67,1252.42,11/28/22 3:11:35 PM,-33.13807944,34.73641722,,
EA600-18kHz,11/28/22,3:11:42 PM,33;08;17.563 S,34;44;08.952 E,1265.03,1255.15,11/28/22 3:11:42 PM,-33.13821194,34.73582,,
EA600-18kHz,11/28/22,3:11:49 PM,33;08;18.036 S,34;44;06.820 E,1269.54,1258.77,11/28/22 3:11:49 PM,-33.13834333,34.73522778,,
EA600-18kHz,11/28/22,3:11:55 PM,33;08;18.476 S,34;44;04.668 E,1271.85,1261.26,11/28/22 3:11:55 PM,-33.13846556,34.73463,,
EA600-18kHz,11/28/22,3:12:02 PM,33;08;18.904 S,34;44;02.524 E,1271.52,1261.64,11/28/22 3:12:02 PM,-33.13858444,34.73403444,,
EA600-18kHz,11/28/22,3:12:09 PM,33;08;19.354 S,34;44;00.390 E,1271.21,1261.26,11/28/22 3:12:09 PM,-33.13870944,34.73344167,,
EA600-18kHz,11/28/22,3:12:15 PM,33;08;19.782 S,34;43;58.231 E,1271.74,1261.57,11/28/22 3:12:15 PM,-33.13882833,34.73284194,,
EA600-18kHz,11/28/22,3:12:22 PM,33;08;20.205 S,34;43;56.094 E,1272.98,1262.83,11/28/22 3:12:22 PM,-33.13894583,34.73224833,,
EA600-18kHz,11/28/22,3:12:36 PM,33;08;21.064 S,34;43;51.771 E,1276.65,1266.74,11/28/22 3:12:36 PM,-33.13918444,34.7310475,,
EA600-18kHz,11/28/22,3:12:42 PM,33;08;21.484 S,34;43;49.642 E,1277.93,1268.37,11/28/22 3:12:42 PM,-33.13930111,34.73045611,,
EA600-18kHz,11/28/22,3:12:49 PM,33;08;21.917 S,34;43;47.480 E,1284.11,1274.32,11/28/22 3:12:49 PM,-33.13942139,34.72985556,,
EA600-18kHz,11/28/22,3:12:56 PM,33;08;22.352 S,34;43;45.308 E,1289.46,1279.49,11/28/22 3:12:56 PM,-33.13954222,34.72925222,,
EA600-18kHz,11/28/22,3:13:02 PM,33;08;22.804 S,34;43;43.166 E,1293.69,1284.14,11/28/22 3:13:02 PM,-33.13966778,34.72865722,,
EA600-18kHz,11/28/22,3:13:09 PM,33;08;23.230 S,34;43;41.001 E,1298.72,1289.12,11/28/22 3:13:09 PM,-33.13978611,34.72805583,,
EA600-18kHz,11/28/22,3:13:16 PM,33;08;23.681 S,34;43;38.837 E,1307.8,1297.51,11/28/22 3:13:16 PM,-33.13991139,34.72745472,,
EA600-18kHz,11/28/22,3:13:22 PM,33;08;24.102 S,34;43;36.695 E,1307.79,1297.71,11/28/22 3:13:22 PM,-33.14002833,34.72685972,,
EA600-18kHz,11/28/22,3:13:29 PM,33;08;24.510 S,34;43;34.540 E,1309.71,1300.3,11/28/22 3:13:29 PM,-33.14014167,34.72626111,,
EA600-18kHz,11/28/22,3:13:36 PM,33;08;24.937 S,34;43;32.365 E,1310.07,1300.87,11/28/22 3:13:36 PM,-33.14026028,34.72565694,,
EA600-18kHz,11/28/22,3:13:42 PM,33;08;25.383 S,34;43;30.215 E,1313.84,1303.82,11/28/22 3:13:42 PM,-33.14038417,34.72505972,,
EA600-18kHz,11/28/22,3:13:49 PM,33;08;25.833 S,34;43;28.073 E,1317.72,1307.88,11/28/22 3:13:49 PM,-33.14050917,34.72446472,,
EA600-18kHz,11/28/22,3:13:56 PM,33;08;26.283 S,34;43;25.911 E,1321.71,1312.16,11/28/22 3:13:56 PM,-33.14063417,34.72386417,,
EA600-18kHz,11/28/22,3:14:02 PM,33;08;26.724 S,34;43;23.756 E,1322.16,1312.41,11/28/22 3:14:02 PM,-33.14075667,34.72326556,,
EA600-18kHz,11/28/22,3:14:09 PM,33;08;27.187 S,34;43;21.598 E,1319.27,1309.16,11/28/22 3:14:09 PM,-33.14088528,34.72266611,,
EA600-18kHz,11/28/22,3:14:16 PM,33;08;27.613 S,34;43;19.412 E,1321.19,1311.3,11/28/22 3:14:16 PM,-33.14100361,34.72205889,,
EA600-18kHz,11/28/22,3:14:22 PM,33;08;28.035 S,34;43;17.229 E,1320.49,1311.28,11/28/22 3:14:22 PM,-33.14112083,34.7214525,,
EA600-18kHz,11/28/22,3:14:29 PM,33;08;28.479 S,34;43;15.052 E,1322.27,1312.85,11/28/22 3:14:29 PM,-33.14124417,34.72084778,,
EA600-18kHz,11/28/22,3:14:36 PM,33;08;28.877 S,34;43;12.868 E,1322.3,1313,11/28/22 3:14:36 PM,-33.14135472,34.72024111,,
EA600-18kHz,11/28/22,3:14:43 PM,33;08;29.352 S,34;43;10.708 E,1325.05,1314.88,11/28/22 3:14:43 PM,-33.14148667,34.71964111,,
EA600-18kHz,11/28/22,3:14:49 PM,33;08;29.775 S,34;43;08.529 E,1328.34,1318.33,11/28/22 3:14:49 PM,-33.14160417,34.71903583,,
EA600-18kHz,11/28/22,3:14:56 PM,33;08;30.185 S,34;43;06.368 E,1341.12,1331.8,11/28/22 3:14:56 PM,-33.14171806,34.71843556,,
EA600-18kHz,11/28/22,3:15:03 PM,33;08;30.645 S,34;43;04.199 E,1335.7,1326.22,11/28/22 3:15:03 PM,-33.14184583,34.71783306,,
EA600-18kHz,11/28/22,3:15:09 PM,33;08;31.072 S,34;43;02.029 E,1341.05,1331.69,11/28/22 3:15:09 PM,-33.14196444,34.71723028,,
EA600-18kHz,11/28/22,3:15:16 PM,33;08;31.519 S,34;42;59.877 E,1346.06,1336.76,11/28/22 3:15:16 PM,-33.14208861,34.7166325,,
EA600-18kHz,11/28/22,3:15:23 PM,33;08;31.964 S,34;42;57.722 E,1350.83,1341.15,11/28/22 3:15:23 PM,-33.14221222,34.71603389,,
EA600-18kHz,11/28/22,3:15:29 PM,33;08;32.403 S,34;42;55.567 E,1353.93,1344.19,11/28/22 3:15:29 PM,-33.14233417,34.71543528,,
EA600-18kHz,11/28/22,3:15:36 PM,33;08;32.824 S,34;42;53.402 E,1356.82,1347.23,11/28/22 3:15:36 PM,-33.14245111,34.71483389,,
EA600-18kHz,11/28/22,3:15:43 PM,33;08;33.255 S,34;42;51.231 E,1359.85,1350.51,11/28/22 3:15:43 PM,-33.14257083,34.71423083,,
EA600-18kHz,11/28/22,3:15:49 PM,33;08;33.712 S,34;42;49.051 E,1362.05,1352.86,11/28/22 3:15:49 PM,-33.14269778,34.71362528,,
EA600-18kHz,11/28/22,3:15:56 PM,33;08;34.151 S,34;42;46.869 E,1364.85,1355.51,11/28/22 3:15:56 PM,-33.14281972,34.71301917,,
EA600-18kHz,11/28/22,3:16:03 PM,33;08;34.610 S,34;42;44.732 E,1366.67,1357.93,11/28/22 3:16:03 PM,-33.14294722,34.71242556,,
EA600-18kHz,11/28/22,3:16:09 PM,33;08;35.104 S,34;42;42.569 E,1371.07,1362.15,11/28/22 3:16:09 PM,-33.14308444,34.71182472,,
EA600-18kHz,11/28/22,3:16:16 PM,33;08;35.591 S,34;42;40.409 E,1375.6,1366.53,11/28/22 3:16:16 PM,-33.14321972,34.71122472,,
EA600-18kHz,11/28/22,3:16:23 PM,33;08;36.071 S,34;42;38.281 E,1379.78,1371.05,11/28/22 3:16:23 PM,-33.14335306,34.71063361,,
EA600-18kHz,11/28/22,3:16:29 PM,33;08;36.574 S,34;42;36.121 E,1384.88,1375.88,11/28/22 3:16:29 PM,-33.14349278,34.71003361,,
EA600-18kHz,11/28/22,3:16:36 PM,33;08;37.074 S,34;42;33.969 E,1390.5,1381.41,11/28/22 3:16:36 PM,-33.14363167,34.70943583,,
EA600-18kHz,11/28/22,3:16:43 PM,33;08;37.537 S,34;42;31.838 E,1393.79,1384.9,11/28/22 3:16:43 PM,-33.14376028,34.70884389,,
EA600-18kHz,11/28/22,3:17:03 PM,33;08;38.966 S,34;42;25.424 E,1415.67,1407.2,11/28/22 3:17:03 PM,-33.14415722,34.70706222,,
EA600-18kHz,11/28/22,3:17:10 PM,33;08;39.477 S,34;42;23.285 E,1418.99,1409.97,11/28/22 3:17:10 PM,-33.14429917,34.70646806,,
EA600-18kHz,11/28/22,3:17:16 PM,33;08;39.940 S,34;42;21.142 E,1421.43,1412.34,11/28/22 3:17:16 PM,-33.14442778,34.70587278,,
EA600-18kHz,11/28/22,3:17:23 PM,33;08;40.399 S,34;42;18.985 E,1421.5,1412.56,11/28/22 3:17:23 PM,-33.14455528,34.70527361,,
EA600-18kHz,11/28/22,3:17:30 PM,33;08;40.882 S,34;42;16.830 E,1422.47,1413.25,11/28/22 3:17:30 PM,-33.14468944,34.704675,,
EA600-18kHz,11/28/22,3:17:36 PM,33;08;41.319 S,34;42;14.646 E,1423.96,1415.15,11/28/22 3:17:36 PM,-33.14481083,34.70406833,,
EA600-18kHz,11/28/22,3:17:43 PM,33;08;41.767 S,34;42;12.470 E,1425.61,1416.62,11/28/22 3:17:43 PM,-33.14493528,34.70346389,,
EA600-18kHz,11/28/22,3:17:50 PM,33;08;42.195 S,34;42;10.289 E,1426.2,1417.33,11/28/22 3:17:50 PM,-33.14505417,34.70285806,,
EA600-18kHz,11/28/22,3:17:56 PM,33;08;42.639 S,34;42;08.102 E,1426.17,1417.32,11/28/22 3:17:56 PM,-33.1451775,34.70225056,,
EA600-18kHz,11/28/22,3:18:03 PM,33;08;43.060 S,34;42;05.914 E,1424.92,1416.67,11/28/22 3:18:03 PM,-33.14529444,34.70164278,,
EA600-18kHz,11/28/22,3:18:10 PM,33;08;43.480 S,34;42;03.715 E,1423.04,1414.49,11/28/22 3:18:10 PM,-33.14541111,34.70103194,,
EA600-18kHz,11/28/22,3:18:16 PM,33;08;43.916 S,34;42;01.543 E,1425.54,1416.66,11/28/22 3:18:16 PM,-33.14553222,34.70042861,,
EA600-18kHz,11/28/22,3:18:23 PM,33;08;44.333 S,34;41;59.353 E,1425.12,1416.56,11/28/22 3:18:23 PM,-33.14564806,34.69982028,,
EA600-18kHz,11/28/22,3:18:30 PM,33;08;44.767 S,34;41;57.160 E,1427.61,1418.78,11/28/22 3:18:30 PM,-33.14576861,34.69921111,,
EA600-18kHz,11/28/22,3:18:36 PM,33;08;45.235 S,34;41;54.988 E,1430.76,1421.49,11/28/22 3:18:36 PM,-33.14589861,34.69860778,,
EA600-18kHz,11/28/22,3:18:43 PM,33;08;45.632 S,34;41;52.785 E,1427.16,1419.04,11/28/22 3:18:43 PM,-33.14600889,34.69799583,,
EA600-18kHz,11/28/22,3:18:50 PM,33;08;46.107 S,34;41;50.601 E,1429.54,1421,11/28/22 3:18:50 PM,-33.14614083,34.69738917,,
EA600-18kHz,11/28/22,3:18:56 PM,33;08;46.625 S,34;41;48.444 E,1427.9,1418.6,11/28/22 3:18:56 PM,-33.14628472,34.69679,,
EA600-18kHz,11/28/22,3:19:03 PM,33;08;47.065 S,34;41;46.274 E,1433.38,1424.98,11/28/22 3:19:03 PM,-33.14640694,34.69618722,,
EA600-18kHz,11/28/22,3:19:10 PM,33;08;47.562 S,34;41;44.097 E,1431.58,1423.02,11/28/22 3:19:10 PM,-33.146545,34.6955825,,
EA600-18kHz,11/28/22,3:19:17 PM,33;08;48.061 S,34;41;41.937 E,1437.7,1428.65,11/28/22 3:19:17 PM,-33.14668361,34.6949825,,
EA600-18kHz,11/28/22,3:19:23 PM,33;08;48.520 S,34;41;39.761 E,1448.58,1440.12,11/28/22 3:19:23 PM,-33.14681111,34.69437806,,
EA600-18kHz,11/28/22,3:19:30 PM,33;08;48.990 S,34;41;37.595 E,1451.8,1443.46,11/28/22 3:19:30 PM,-33.14694167,34.69377639,,
EA600-18kHz,11/28/22,3:19:37 PM,33;08;49.449 S,34;41;35.438 E,1464.94,1456.33,11/28/22 3:19:37 PM,-33.14706917,34.69317722,,
EA600-18kHz,11/28/22,3:19:43 PM,33;08;49.913 S,34;41;33.279 E,1472.05,1463.53,11/28/22 3:19:43 PM,-33.14719806,34.6925775,,
EA600-18kHz,11/28/22,3:19:50 PM,33;08;50.365 S,34;41;31.104 E,1477.3,1469.01,11/28/22 3:19:50 PM,-33.14732361,34.69197333,,
EA600-18kHz,11/28/22,3:19:57 PM,33;08;50.819 S,34;41;28.915 E,1484.47,1476.24,11/28/22 3:19:57 PM,-33.14744972,34.69136528,,
EA600-18kHz,11/28/22,3:20:03 PM,33;08;51.274 S,34;41;26.726 E,1483.89,1475.72,11/28/22 3:20:03 PM,-33.14757611,34.69075722,,
EA600-18kHz,11/28/22,3:20:10 PM,33;08;51.739 S,34;41;24.547 E,1474.33,1466.07,11/28/22 3:20:10 PM,-33.14770528,34.69015194,,
EA600-18kHz,11/28/22,3:20:17 PM,33;08;52.206 S,34;41;22.365 E,1464.8,1456.2,11/28/22 3:20:17 PM,-33.147835,34.68954583,,
EA600-18kHz,11/28/22,3:20:23 PM,33;08;52.656 S,34;41;20.182 E,1461.6,1453.56,11/28/22 3:20:23 PM,-33.14796,34.68893944,,
EA600-18kHz,11/28/22,3:20:30 PM,33;08;53.101 S,34;41;17.999 E,1459.75,1451.7,11/28/22 3:20:30 PM,-33.14808361,34.68833306,,
EA600-18kHz,11/28/22,3:20:37 PM,33;08;53.566 S,34;41;15.819 E,1461.32,1452.5,11/28/22 3:20:37 PM,-33.14821278,34.6877275,,
EA600-18kHz,11/28/22,3:20:43 PM,33;08;54.044 S,34;41;13.637 E,1463.71,1455.09,11/28/22 3:20:43 PM,-33.14834556,34.68712139,,
EA600-18kHz,11/28/22,3:20:57 PM,33;08;54.947 S,34;41;09.272 E,1462.91,1454.94,11/28/22 3:20:57 PM,-33.14859639,34.68590889,,
EA600-18kHz,11/28/22,3:21:04 PM,33;08;55.417 S,34;41;07.076 E,1462.08,1453.7,11/28/22 3:21:04 PM,-33.14872694,34.68529889,,
EA600-18kHz,11/28/22,3:21:10 PM,33;08;55.878 S,34;41;04.882 E,1458.29,1449.52,11/28/22 3:21:10 PM,-33.148855,34.68468944,,
EA600-18kHz,11/28/22,3:21:17 PM,33;08;56.332 S,34;41;02.689 E,1454.25,1445.58,11/28/22 3:21:17 PM,-33.14898111,34.68408028,,
EA600-18kHz,11/28/22,3:21:24 PM,33;08;56.788 S,34;41;00.507 E,1445.69,1437.03,11/28/22 3:21:24 PM,-33.14910778,34.68347417,,
EA600-18kHz,11/28/22,3:21:30 PM,33;08;57.227 S,34;40;58.316 E,1444.13,1435.49,11/28/22 3:21:30 PM,-33.14922972,34.68286556,,
EA600-18kHz,11/28/22,3:21:37 PM,33;08;57.669 S,34;40;56.106 E,1434.88,1426.42,11/28/22 3:21:37 PM,-33.1493525,34.68225167,,
EA600-18kHz,11/28/22,3:21:50 PM,33;08;58.588 S,34;40;51.739 E,1425.59,1416.88,11/28/22 3:21:50 PM,-33.14960778,34.68103861,,
EA600-18kHz,11/28/22,3:21:57 PM,33;08;59.051 S,34;40;49.550 E,1422.78,1413.73,11/28/22 3:21:57 PM,-33.14973639,34.68043056,,
EA600-18kHz,11/28/22,3:22:04 PM,33;08;59.498 S,34;40;47.358 E,1419.72,1411.23,11/28/22 3:22:04 PM,-33.14986056,34.67982167,,
EA600-18kHz,11/28/22,3:22:10 PM,33;08;59.954 S,34;40;45.156 E,1418.61,1409.97,11/28/22 3:22:10 PM,-33.14998722,34.67921,,
EA600-18kHz,11/28/22,3:22:17 PM,33;09;00.425 S,34;40;42.969 E,1412.07,1403.39,11/28/22 3:22:17 PM,-33.15011806,34.6786025,,
EA600-18kHz,11/28/22,3:22:24 PM,33;09;00.900 S,34;40;40.803 E,1409.83,1401.1,11/28/22 3:22:24 PM,-33.15025,34.67800083,,
EA600-18kHz,11/28/22,3:22:31 PM,33;09;01.359 S,34;40;38.619 E,1409.58,1400.47,11/28/22 3:22:31 PM,-33.1503775,34.67739417,,
EA600-18kHz,11/28/22,3:22:37 PM,33;09;01.848 S,34;40;36.445 E,1407.68,1398.37,11/28/22 3:22:37 PM,-33.15051333,34.67679028,,
EA600-18kHz,11/28/22,3:22:44 PM,33;09;02.310 S,34;40;34.249 E,1409.36,1400.54,11/28/22 3:22:44 PM,-33.15064167,34.67618028,,
EA600-18kHz,11/28/22,3:22:51 PM,33;09;02.783 S,34;40;32.063 E,1401.76,1393.35,11/28/22 3:22:51 PM,-33.15077306,34.67557306,,
EA600-18kHz,11/28/22,3:22:57 PM,33;09;03.273 S,34;40;29.890 E,1399.02,1390.11,11/28/22 3:22:57 PM,-33.15090917,34.67496944,,
EA600-18kHz,11/28/22,3:23:04 PM,33;09;03.771 S,34;40;27.720 E,1398.42,1389.1,11/28/22 3:23:04 PM,-33.1510475,34.67436667,,
EA600-18kHz,11/28/22,3:23:11 PM,33;09;04.255 S,34;40;25.534 E,1396.29,1387.36,11/28/22 3:23:11 PM,-33.15118194,34.67375944,,
EA600-18kHz,11/28/22,3:23:17 PM,33;09;04.706 S,34;40;23.343 E,1393.15,1384.38,11/28/22 3:23:17 PM,-33.15130722,34.67315083,,
EA600-18kHz,11/28/22,3:23:24 PM,33;09;05.172 S,34;40;21.155 E,1390.52,1381.63,11/28/22 3:23:24 PM,-33.15143667,34.67254306,,
EA600-18kHz,11/28/22,3:23:31 PM,33;09;05.632 S,34;40;18.970 E,1385.91,1377.2,11/28/22 3:23:31 PM,-33.15156444,34.67193611,,
EA600-18kHz,11/28/22,3:23:37 PM,33;09;06.085 S,34;40;16.778 E,1379.95,1371.33,11/28/22 3:23:37 PM,-33.15169028,34.67132722,,
EA600-18kHz,11/28/22,3:23:44 PM,33;09;06.557 S,34;40;14.608 E,1374.3,1365.03,11/28/22 3:23:44 PM,-33.15182139,34.67072444,,
EA600-18kHz,11/28/22,3:23:51 PM,33;09;07.027 S,34;40;12.434 E,1363.88,1354.49,11/28/22 3:23:51 PM,-33.15195194,34.67012056,,
EA600-18kHz,11/28/22,3:23:58 PM,33;09;07.476 S,34;40;10.240 E,1360.8,1351.96,11/28/22 3:23:58 PM,-33.15207667,34.66951111,,
EA600-18kHz,11/28/22,3:24:04 PM,33;09;07.931 S,34;40;08.072 E,1359.67,1350.71,11/28/22 3:24:04 PM,-33.15220306,34.66890889,,
EA600-18kHz,11/28/22,3:24:11 PM,33;09;08.386 S,34;40;05.891 E,1358.94,1349.53,11/28/22 3:24:11 PM,-33.15232944,34.66830306,,
EA600-18kHz,11/28/22,3:24:18 PM,33;09;08.833 S,34;40;03.690 E,1351.73,1342.65,11/28/22 3:24:18 PM,-33.15245361,34.66769167,,
EA600-18kHz,11/28/22,3:24:24 PM,33;09;09.301 S,34;40;01.534 E,1348.87,1339.92,11/28/22 3:24:24 PM,-33.15258361,34.66709278,,
EA600-18kHz,11/28/22,3:24:31 PM,33;09;09.765 S,34;39;59.352 E,1348.46,1339.21,11/28/22 3:24:31 PM,-33.1527125,34.66648667,,
EA600-18kHz,11/28/22,3:24:38 PM,33;09;10.211 S,34;39;57.134 E,1335.07,1326.06,11/28/22 3:24:38 PM,-33.15283639,34.66587056,,
EA600-18kHz,11/28/22,3:24:44 PM,33;09;10.660 S,34;39;54.954 E,1328.92,1319.49,11/28/22 3:24:44 PM,-33.15296111,34.665265,,
EA600-18kHz,11/28/22,3:24:51 PM,33;09;11.104 S,34;39;52.764 E,1337.24,1327.58,11/28/22 3:24:51 PM,-33.15308444,34.66465667,,
EA600-18kHz,11/28/22,3:24:58 PM,33;09;11.535 S,34;39;50.562 E,1336,1326.53,11/28/22 3:24:58 PM,-33.15320417,34.664045,,
EA600-18kHz,11/28/22,3:25:04 PM,33;09;12.010 S,34;39;48.383 E,1332.7,1323.09,11/28/22 3:25:04 PM,-33.15333611,34.66343972,,
EA600-18kHz,11/28/22,3:25:11 PM,33;09;12.441 S,34;39;46.181 E,1323.91,1314.96,11/28/22 3:25:11 PM,-33.15345583,34.66282806,,
EA600-18kHz,11/28/22,3:25:18 PM,33;09;12.894 S,34;39;43.992 E,1316.61,1307.65,11/28/22 3:25:18 PM,-33.15358167,34.66222,,
EA600-18kHz,11/28/22,3:25:25 PM,33;09;13.412 S,34;39;41.841 E,1310.22,1300.37,11/28/22 3:25:25 PM,-33.15372556,34.6616225,,
EA600-18kHz,11/28/22,3:25:31 PM,33;09;13.861 S,34;39;39.652 E,1287.48,1278.26,11/28/22 3:25:31 PM,-33.15385028,34.66101444,,
EA600-18kHz,11/28/22,3:25:38 PM,33;09;14.370 S,34;39;37.485 E,1287.3,1277.36,11/28/22 3:25:38 PM,-33.15399167,34.6604125,,
EA600-18kHz,11/28/22,3:25:45 PM,33;09;14.864 S,34;39;35.312 E,1264.23,1254.2,11/28/22 3:25:45 PM,-33.15412889,34.65980889,,
EA600-18kHz,11/28/22,3:25:51 PM,33;09;15.324 S,34;39;33.136 E,1261.62,1252.17,11/28/22 3:25:51 PM,-33.15425667,34.65920444,,
EA600-18kHz,11/28/22,3:25:58 PM,33;09;15.828 S,34;39;30.964 E,1260.53,1250.35,11/28/22 3:25:58 PM,-33.15439667,34.65860111,,
EA600-18kHz,11/28/22,3:26:05 PM,33;09;16.295 S,34;39;28.793 E,1260.57,1250.17,11/28/22 3:26:05 PM,-33.15452639,34.65799806,,
EA600-18kHz,11/28/22,3:26:11 PM,33;09;16.752 S,34;39;26.620 E,1259.22,1249.1,11/28/22 3:26:11 PM,-33.15465333,34.65739444,,
EA600-18kHz,11/28/22,3:26:18 PM,33;09;17.230 S,34;39;24.437 E,1258.08,1248.02,11/28/22 3:26:18 PM,-33.15478611,34.65678806,,
EA600-18kHz,11/28/22,3:26:25 PM,33;09;17.675 S,34;39;22.264 E,1256.84,1246.91,11/28/22 3:26:25 PM,-33.15490972,34.65618444,,
EA600-18kHz,11/28/22,3:26:31 PM,33;09;18.167 S,34;39;20.090 E,1257.15,1246.86,11/28/22 3:26:31 PM,-33.15504639,34.65558056,,
EA600-18kHz,11/28/22,3:26:38 PM,33;09;18.628 S,34;39;17.890 E,1256.42,1246.57,11/28/22 3:26:38 PM,-33.15517444,34.65496944,,
EA600-18kHz,11/28/22,3:26:45 PM,33;09;19.107 S,34;39;15.729 E,1255.41,1245.47,11/28/22 3:26:45 PM,-33.1553075,34.65436917,,
EA600-18kHz,11/28/22,3:26:52 PM,33;09;19.618 S,34;39;13.572 E,1256.12,1245.78,11/28/22 3:26:52 PM,-33.15544944,34.65377,,
EA600-18kHz,11/28/22,3:26:58 PM,33;09;20.076 S,34;39;11.375 E,1255.4,1245.32,11/28/22 3:26:58 PM,-33.15557667,34.65315972,,
EA600-18kHz,11/28/22,3:27:05 PM,33;09;20.519 S,34;39;09.185 E,1254.22,1244.29,11/28/22 3:27:05 PM,-33.15569972,34.65255139,,
EA600-18kHz,11/28/22,3:27:12 PM,33;09;20.984 S,34;39;07.018 E,1253.39,1243.54,11/28/22 3:27:12 PM,-33.15582889,34.65194944,,
EA600-18kHz,11/28/22,3:27:18 PM,33;09;21.437 S,34;39;04.830 E,1252.74,1242.72,11/28/22 3:27:18 PM,-33.15595472,34.65134167,,
EA600-18kHz,11/28/22,3:27:25 PM,33;09;21.879 S,34;39;02.651 E,1251.28,1241.53,11/28/22 3:27:25 PM,-33.1560775,34.65073639,,
EA600-18kHz,11/28/22,3:27:32 PM,33;09;22.354 S,34;39;00.471 E,1250.59,1240.42,11/28/22 3:27:32 PM,-33.15620944,34.65013083,,
EA600-18kHz,11/28/22,3:27:38 PM,33;09;22.830 S,34;38;58.294 E,1250.98,1240.7,11/28/22 3:27:38 PM,-33.15634167,34.64952611,,
EA600-18kHz,11/28/22,3:27:45 PM,33;09;23.285 S,34;38;56.118 E,1249.86,1239.98,11/28/22 3:27:45 PM,-33.15646806,34.64892167,,
