sounder,date (dd/mm/yyyy),time (hh:mm:ss),latitude (dd;mm;ss.sss h),longitude  (dd;mm;ss.sss h),depth,range (m),time,lat,lon,unnamed: 10,unnamed: 11,unique_id,platform_name,raster_val,has_reference,tid_value,transit_id,outlier,outlier_reason
EA600-18kHz,10/9/22,10:54:32 AM,23;52;49.571 S,52;41;46.877 E,-4541.91,4532.78,2022-09-10 10:54:32,-23.88043639,52.69635472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:54:46 AM,23;52;47.924 S,52;41;50.283 E,-4514.64,4506.26,2022-09-10 10:54:46,-23.87997889,52.69730083,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:54:59 AM,23;52;46.346 S,52;41;53.715 E,-4512.21,4502.78,2022-09-10 10:54:59,-23.87954056,52.69825417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:55:13 AM,23;52;44.720 S,52;41;57.163 E,-4474.96,4465.47,2022-09-10 10:55:13,-23.87908889,52.69921194,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:55:26 AM,23;52;43.132 S,52;42;00.555 E,-4478.87,4469.64,2022-09-10 10:55:26,-23.87864778,52.70015417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:55:39 AM,23;52;41.548 S,52;42;04.034 E,-4459.25,4449.98,2022-09-10 10:55:39,-23.87820778,52.70112056,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:55:53 AM,23;52;39.887 S,52;42;07.453 E,-4380.67,4371.71,2022-09-10 10:55:53,-23.87774639,52.70207028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:56:06 AM,23;52;38.247 S,52;42;10.825 E,-4377.02,4367.96,2022-09-10 10:56:06,-23.87729083,52.70300694,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:56:19 AM,23;52;36.698 S,52;42;14.292 E,-4405.25,4396.34,2022-09-10 10:56:19,-23.87686056,52.70397,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:56:33 AM,23;52;35.077 S,52;42;17.703 E,-4405.81,4397.2,2022-09-10 10:56:33,-23.87641028,52.7049175,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:56:46 AM,23;52;33.403 S,52;42;21.065 E,-4395.16,4386.32,2022-09-10 10:56:46,-23.87594528,52.70585139,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:57:00 AM,23;52;31.801 S,52;42;24.478 E,-4389.07,4380.08,2022-09-10 10:57:00,-23.87550028,52.70679944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:57:13 AM,23;52;30.203 S,52;42;27.954 E,-4317.29,4308.55,2022-09-10 10:57:13,-23.87505639,52.707765,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:57:26 AM,23;52;28.567 S,52;42;31.371 E,-4315.82,4307.04,2022-09-10 10:57:26,-23.87460194,52.70871417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:57:40 AM,23;52;26.904 S,52;42;34.760 E,-4306.81,4297.61,2022-09-10 10:57:40,-23.87414,52.70965556,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:58:06 AM,23;52;23.681 S,52;42;41.627 E,-4298.87,4289.56,2022-09-10 10:58:06,-23.87324472,52.71156306,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:58:20 AM,23;52;22.025 S,52;42;45.008 E,-4297.04,4287.92,2022-09-10 10:58:20,-23.87278472,52.71250222,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:59:40 AM,23;52;12.367 S,52;43;05.574 E,-4325.02,4315.58,2022-09-10 10:59:40,-23.87010194,52.718215,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,10:59:53 AM,23;52;10.749 S,52;43;09.015 E,-4331.31,4322.51,2022-09-10 10:59:53,-23.8696525,52.71917083,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:00:07 AM,23;52;09.126 S,52;43;12.438 E,-4342.84,4333.49,2022-09-10 11:00:07,-23.86920167,52.72012167,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:00:20 AM,23;52;07.506 S,52;43;15.852 E,-4353.09,4343.67,2022-09-10 11:00:20,-23.86875167,52.72107,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:00:33 AM,23;52;05.867 S,52;43;19.299 E,-4355.37,4346.57,2022-09-10 11:00:33,-23.86829639,52.7220275,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:00:47 AM,23;52;04.215 S,52;43;22.727 E,-4330.73,4321.86,2022-09-10 11:00:47,-23.8678375,52.72297972,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:01:27 AM,23;51;59.385 S,52;43;32.980 E,-4406.91,4398.23,2022-09-10 11:01:27,-23.86649583,52.72582778,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:01:40 AM,23;51;57.795 S,52;43;36.405 E,-4411.23,4401.75,2022-09-10 11:01:40,-23.86605417,52.72677917,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:01:53 AM,23;51;56.165 S,52;43;39.866 E,-4418.67,4409.77,2022-09-10 11:01:53,-23.86560139,52.72774056,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:02:07 AM,23;51;54.520 S,52;43;43.263 E,-4427.18,4417.94,2022-09-10 11:02:07,-23.86514444,52.72868417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:02:20 AM,23;51;52.954 S,52;43;46.707 E,-4431.45,4422.09,2022-09-10 11:02:20,-23.86470944,52.72964083,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:02:33 AM,23;51;51.320 S,52;43;50.159 E,-4436.05,4426.55,2022-09-10 11:02:33,-23.86425556,52.73059972,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:02:47 AM,23;51;49.654 S,52;43;53.596 E,-4438.84,4429.89,2022-09-10 11:02:47,-23.86379278,52.73155444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:03:00 AM,23;51;48.023 S,52;43;57.046 E,-4441.15,4431.84,2022-09-10 11:03:00,-23.86333972,52.73251278,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:03:14 AM,23;51;46.396 S,52;44;00.486 E,-4438.34,4429.5,2022-09-10 11:03:14,-23.86288778,52.73346833,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:03:27 AM,23;51;44.802 S,52;44;03.963 E,-4447.32,4438.44,2022-09-10 11:03:27,-23.862445,52.73443417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:03:40 AM,23;51;43.148 S,52;44;07.381 E,-4460.66,4451.5,2022-09-10 11:03:40,-23.86198556,52.73538361,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:03:54 AM,23;51;41.511 S,52;44;10.810 E,-4481.16,4471.78,2022-09-10 11:03:54,-23.86153083,52.73633611,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:04:07 AM,23;51;39.898 S,52;44;14.296 E,-4479.31,4470.24,2022-09-10 11:04:07,-23.86108278,52.73730444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:04:20 AM,23;51;38.290 S,52;44;17.734 E,-4496.08,4487.04,2022-09-10 11:04:20,-23.86063611,52.73825944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:04:34 AM,23;51;36.625 S,52;44;21.146 E,-4502.11,4492.87,2022-09-10 11:04:34,-23.86017361,52.73920722,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:04:47 AM,23;51;35.041 S,52;44;24.608 E,-4509.23,4500.59,2022-09-10 11:04:47,-23.85973361,52.74016889,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:05:00 AM,23;51;33.360 S,52;44;28.031 E,-4513.75,4505.26,2022-09-10 11:05:00,-23.85926667,52.74111972,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:05:14 AM,23;51;31.714 S,52;44;31.454 E,-4518.96,4509.81,2022-09-10 11:05:14,-23.85880944,52.74207056,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:05:27 AM,23;51;30.115 S,52;44;34.924 E,-4527.15,4517.9,2022-09-10 11:05:27,-23.85836528,52.74303444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:05:40 AM,23;51;28.459 S,52;44;38.382 E,-4536.65,4527.45,2022-09-10 11:05:40,-23.85790528,52.743995,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:05:54 AM,23;51;26.838 S,52;44;41.791 E,-4547.2,4538.26,2022-09-10 11:05:54,-23.857455,52.74494194,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:06:07 AM,23;51;25.215 S,52;44;45.292 E,-4526.83,4517.43,2022-09-10 11:06:07,-23.85700417,52.74591444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:06:20 AM,23;51;23.588 S,52;44;48.709 E,-4563.13,4554.12,2022-09-10 11:06:20,-23.85655222,52.74686361,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:06:47 AM,23;51;20.118 S,52;44;55.501 E,-4714.71,4705.24,2022-09-10 11:06:47,-23.85558833,52.74875028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:07:00 AM,23;51;18.310 S,52;44;58.824 E,-4759.06,4750.35,2022-09-10 11:07:00,-23.85508611,52.74967333,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:07:14 AM,23;51;16.489 S,52;45;02.188 E,-4763.04,4754.08,2022-09-10 11:07:14,-23.85458028,52.75060778,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:07:27 AM,23;51;14.660 S,52;45;05.545 E,-4733.15,4723.77,2022-09-10 11:07:27,-23.85407222,52.75154028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:08:34 AM,23;51;05.436 S,52;45;22.265 E,-4715.85,4706.62,2022-09-10 11:08:34,-23.85151,52.75618472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:09:41 AM,23;50;56.330 S,52;45;39.077 E,-4733.18,4723.71,2022-09-10 11:09:41,-23.84898056,52.76085472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:09:54 AM,23;50;54.498 S,52;45;42.450 E,-4721.01,4712.34,2022-09-10 11:09:54,-23.84847167,52.76179167,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:10:07 AM,23;50;52.681 S,52;45;45.826 E,-4703.89,4695.11,2022-09-10 11:10:07,-23.84796694,52.76272944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:10:21 AM,23;50;50.811 S,52;45;49.177 E,-4709.83,4700.82,2022-09-10 11:10:21,-23.8474475,52.76366028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:10:34 AM,23;50;48.994 S,52;45;52.519 E,-4712.12,4702.75,2022-09-10 11:10:34,-23.84694278,52.76458861,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:10:47 AM,23;50;47.192 S,52;45;55.923 E,-4712.44,4703.35,2022-09-10 11:10:47,-23.84644222,52.76553417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:11:01 AM,23;50;45.357 S,52;45;59.296 E,-4705.72,4696.55,2022-09-10 11:11:01,-23.8459325,52.76647111,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:11:14 AM,23;50;43.494 S,52;46;02.610 E,-4688.0,4679.55,2022-09-10 11:11:14,-23.845415,52.76739167,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:11:27 AM,23;50;41.682 S,52;46;05.949 E,-4686.65,4677.45,2022-09-10 11:11:27,-23.84491167,52.76831917,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:11:54 AM,23;50;38.020 S,52;46;12.648 E,-4668.95,4659.84,2022-09-10 11:11:54,-23.84389444,52.77018,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:12:08 AM,23;50;36.176 S,52;46;15.972 E,-4659.74,4650.59,2022-09-10 11:12:08,-23.84338222,52.77110333,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:12:21 AM,23;50;34.351 S,52;46;19.313 E,-4661.09,4651.93,2022-09-10 11:12:21,-23.84287528,52.77203139,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:12:48 AM,23;50;30.639 S,52;46;26.026 E,-4703.03,4693.76,2022-09-10 11:12:48,-23.84184417,52.77389611,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:13:01 AM,23;50;28.808 S,52;46;29.408 E,-4701.0,4691.91,2022-09-10 11:13:01,-23.84133556,52.77483556,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:13:14 AM,23;50;26.965 S,52;46;32.764 E,-4703.16,4693.69,2022-09-10 11:13:14,-23.84082361,52.77576778,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:13:28 AM,23;50;25.132 S,52;46;36.170 E,-4690.09,4681.16,2022-09-10 11:13:28,-23.84031444,52.77671389,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:13:41 AM,23;50;23.227 S,52;46;39.522 E,-4687.83,4678.58,2022-09-10 11:13:41,-23.83978528,52.777645,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:13:54 AM,23;50;21.383 S,52;46;42.911 E,-4664.18,4655.61,2022-09-10 11:13:54,-23.83927306,52.77858639,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:14:08 AM,23;50;19.577 S,52;46;46.338 E,-4659.2,4650.01,2022-09-10 11:14:08,-23.83877139,52.77953833,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:14:21 AM,23;50;17.681 S,52;46;49.705 E,-4677.8,4668.7,2022-09-10 11:14:21,-23.83824472,52.78047361,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:14:35 AM,23;50;15.817 S,52;46;53.080 E,-4639.88,4630.69,2022-09-10 11:14:35,-23.83772694,52.78141111,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:14:48 AM,23;50;13.975 S,52;46;56.498 E,-4637.25,4628.46,2022-09-10 11:14:48,-23.83721528,52.78236056,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:15:01 AM,23;50;12.141 S,52;46;59.898 E,-4591.72,4582.63,2022-09-10 11:15:01,-23.83670583,52.783305,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:15:15 AM,23;50;10.277 S,52;47;03.302 E,-4587.8,4579.1,2022-09-10 11:15:15,-23.83618806,52.78425056,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:15:28 AM,23;50;08.450 S,52;47;06.704 E,-4586.05,4577.44,2022-09-10 11:15:28,-23.83568056,52.78519556,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:15:41 AM,23;50;06.575 S,52;47;10.077 E,-4582.01,4572.74,2022-09-10 11:15:41,-23.83515972,52.7861325,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:15:55 AM,23;50;04.722 S,52;47;13.483 E,-4570.91,4561.74,2022-09-10 11:15:55,-23.834645,52.78707861,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:16:08 AM,23;50;02.869 S,52;47;16.912 E,-4578.95,4569.81,2022-09-10 11:16:08,-23.83413028,52.78803111,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:16:22 AM,23;50;00.953 S,52;47;20.289 E,-4582.01,4573.2,2022-09-10 11:16:22,-23.83359806,52.78896917,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:16:35 AM,23;49;59.088 S,52;47;23.641 E,-4580.32,4571.39,2022-09-10 11:16:35,-23.83308,52.78990028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:16:48 AM,23;49;57.273 S,52;47;27.076 E,-4591.17,4582.42,2022-09-10 11:16:48,-23.83257583,52.79085444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:17:15 AM,23;49;53.514 S,52;47;33.836 E,-4612.34,4603.55,2022-09-10 11:17:15,-23.83153167,52.79273222,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:17:28 AM,23;49;51.716 S,52;47;37.296 E,-4622.99,4613.81,2022-09-10 11:17:28,-23.83103222,52.79369333,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:17:42 AM,23;49;49.825 S,52;47;40.666 E,-4632.94,4624.4,2022-09-10 11:17:42,-23.83050694,52.79462944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:17:55 AM,23;49;48.000 S,52;47;44.073 E,-4632.32,4623.38,2022-09-10 11:17:55,-23.83,52.79557583,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:18:35 AM,23;49;42.486 S,52;47;54.224 E,-4893.04,4883.87,2022-09-10 11:18:35,-23.82846833,52.79839556,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:18:48 AM,23;49;40.585 S,52;47;57.605 E,-4894.07,4884.64,2022-09-10 11:18:48,-23.82794028,52.79933472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:19:01 AM,23;49;38.603 S,52;48;00.916 E,-4889.07,4880.08,2022-09-10 11:19:01,-23.82738972,52.80025444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:19:15 AM,23;49;36.666 S,52;48;04.248 E,-4887.96,4878.97,2022-09-10 11:19:15,-23.82685167,52.80118,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:19:28 AM,23;49;34.669 S,52;48;07.567 E,-4890.1,4880.48,2022-09-10 11:19:28,-23.82629694,52.80210194,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:19:55 AM,23;49;30.666 S,52;48;14.164 E,-4974.87,4966.03,2022-09-10 11:19:55,-23.825185,52.80393444,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:20:21 AM,23;49;26.638 S,52;48;20.781 E,-4939.15,4930.39,2022-09-10 11:20:21,-23.82406611,52.8057725,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:20:35 AM,23;49;24.663 S,52;48;24.073 E,-5019.22,5010.48,2022-09-10 11:20:35,-23.8235175,52.80668694,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:20:48 AM,23;49;22.719 S,52;48;27.435 E,-5021.16,5011.85,2022-09-10 11:20:48,-23.8229775,52.80762083,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:21:15 AM,23;49;18.699 S,52;48;33.989 E,-5127.14,5118.14,2022-09-10 11:21:15,-23.82186083,52.80944139,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:21:28 AM,23;49;16.724 S,52;48;37.297 E,-5130.51,5121.65,2022-09-10 11:21:28,-23.82131222,52.81036028,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:21:41 AM,23;49;14.767 S,52;48;40.644 E,-5082.08,5073.29,2022-09-10 11:21:41,-23.82076861,52.81129,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:21:55 AM,23;49;12.739 S,52;48;43.947 E,-5079.92,5070.26,2022-09-10 11:21:55,-23.82020528,52.8122075,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:22:08 AM,23;49;10.767 S,52;48;47.273 E,-5082.28,5073.71,2022-09-10 11:22:08,-23.8196575,52.81313139,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:22:22 AM,23;49;08.780 S,52;48;50.633 E,-5067.56,5058.01,2022-09-10 11:22:22,-23.81910556,52.81406472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:22:35 AM,23;49;06.830 S,52;48;53.952 E,-5072.18,5062.79,2022-09-10 11:22:35,-23.81856389,52.81498667,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:22:48 AM,23;49;04.832 S,52;48;57.321 E,-4980.29,4970.94,2022-09-10 11:22:48,-23.81800889,52.8159225,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:23:02 AM,23;49;02.830 S,52;49;00.659 E,-4991.3,4981.71,2022-09-10 11:23:02,-23.81745278,52.81684972,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:23:15 AM,23;49;00.874 S,52;49;03.968 E,-4969.02,4960.25,2022-09-10 11:23:15,-23.81690944,52.81776889,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:23:29 AM,23;48;58.876 S,52;49;07.327 E,-4921.18,4912.25,2022-09-10 11:23:29,-23.81635444,52.81870194,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:23:42 AM,23;48;56.902 S,52;49;10.666 E,-4960.97,4951.88,2022-09-10 11:23:42,-23.81580611,52.81962944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:23:55 AM,23;48;54.934 S,52;49;13.952 E,-5129.07,5120.32,2022-09-10 11:23:55,-23.81525944,52.82054222,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:24:08 AM,23;48;52.923 S,52;49;17.285 E,-5096.88,5087.28,2022-09-10 11:24:08,-23.81470083,52.82146806,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:33:56 AM,23;47;24.598 S,52;51;43.440 E,-5024.13,5015.19,2022-09-10 11:33:56,-23.79016611,52.86206667,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:34:10 AM,23;47;22.603 S,52;51;46.799 E,-4931.17,4921.55,2022-09-10 11:34:10,-23.78961194,52.86299972,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:34:50 AM,23;47;16.559 S,52;51;56.787 E,-4916.91,4907.78,2022-09-10 11:34:50,-23.78793306,52.86577417,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:35:03 AM,23;47;14.549 S,52;52;00.090 E,-5010.19,5000.98,2022-09-10 11:35:03,-23.78737472,52.86669167,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:35:16 AM,23;47;12.601 S,52;52;03.471 E,-5001.46,4992.58,2022-09-10 11:35:16,-23.78683361,52.86763083,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:35:30 AM,23;47;10.725 S,52;52;06.905 E,-5063.15,5053.77,2022-09-10 11:35:30,-23.7863125,52.86858472,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:35:43 AM,23;47;08.844 S,52;52;10.281 E,-5109.09,5100.37,2022-09-10 11:35:43,-23.78579,52.8695225,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:35:56 AM,23;47;07.033 S,52;52;13.725 E,-5118.91,5109.71,2022-09-10 11:35:56,-23.78528694,52.87047917,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:36:10 AM,23;47;05.208 S,52;52;17.196 E,-4994.01,4984.51,2022-09-10 11:36:10,-23.78478,52.87144333,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:36:23 AM,23;47;03.368 S,52;52;20.589 E,-4994.16,4985.09,2022-09-10 11:36:23,-23.78426889,52.87238583,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:36:37 AM,23;47;01.525 S,52;52;23.986 E,-5067.19,5057.96,2022-09-10 11:36:37,-23.78375694,52.87332944,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:36:50 AM,23;46;59.649 S,52;52;27.415 E,-4984.72,4975.56,2022-09-10 11:36:50,-23.78323583,52.87428194,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
EA600-18kHz,10/9/22,11:37:03 AM,23;46;57.758 S,52;52;30.818 E,-5000.62,4991.51,2022-09-10 11:37:03,-23.78271056,52.87522722,,,unknown_vessel,unknown,,False,,unknown_vessel_T000,False,
